timestamp,config_name,train_loss,train_acc,val_loss,val_acc,epochs,val_accuracy,val_precision,val_recall,val_f1,val_balanced_accuracy,val_auc_roc,val_pr_auc,val_cm_tp,val_cm_fp,val_cm_tn,val_cm_fn,val_specificity,val_sensitivity,val_cm_string,experiment_dir,training_time_seconds,augmentation_enabled
2026-03-12 13:28:24,baseline,0.2372218668460846,0.9745762944221495,0.6112930774688721,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.6027568922305765,0.4444431618533287,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_132746,,
2026-03-12 13:29:30,higher_dropout,0.2521405518054962,0.9745762944221495,0.6240836977958679,0.8644067645072937,50,0.864406779661017,0.8875941619585688,0.864406779661017,0.8670702179176756,0.8840852130325814,0.5701754385964912,0.386847155337815,20.0,7.0,31.0,1.0,0.8157894736842105,0.9523809523809524,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_132851,,
2026-03-12 13:30:32,model_architechture,0.3662590384483337,0.9110169410705566,0.7189584374427795,0.8135592937469482,50,0.8135593220338984,0.8225786924939468,0.8135593220338984,0.8159430384645151,0.81265664160401,0.3057644110275689,0.2676967552833711,17.0,7.0,31.0,4.0,0.8157894736842105,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_132956,,
2026-03-12 13:34:41,model_architechture,0.2920725643634796,0.9703390002250672,0.6022219061851501,0.8644067645072937,50,0.864406779661017,0.8689511176615082,0.864406779661017,0.8656561029442386,0.862781954887218,0.6040100250626567,0.4718769738308664,18.0,5.0,33.0,3.0,0.868421052631579,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_133403,,
2026-03-12 13:36:07,baseline,0.3038561046123504,0.9745762944221495,0.578827440738678,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.6152882205513784,0.498479287560141,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_133529,,
2026-03-12 13:37:13,higher_dropout,0.2646053731441498,0.9745762944221495,0.5394589900970459,0.8644067645072937,50,0.864406779661017,0.8689511176615082,0.864406779661017,0.8656561029442386,0.862781954887218,0.4511278195488722,0.3155894128729652,18.0,5.0,33.0,3.0,0.868421052631579,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_133634,,
2026-03-12 13:38:18,model_architechture,0.2488959431648254,0.9745762944221495,0.6765916347503662,0.8813559412956238,50,0.8813559322033898,0.8983445932598475,0.8813559322033898,0.883489178852415,0.8972431077694235,0.543859649122807,0.3621533725719338,20.0,6.0,32.0,1.0,0.8421052631578947,0.9523809523809524,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_133740,,
2026-03-12 13:41:37,model_architechture,0.3245049118995666,0.9491525292396544,1.2350387573242188,0.694915235042572,50,0.6949152542372882,0.7260514752040176,0.6949152542372882,0.6275721330990307,0.5820802005012531,0.169172932330827,0.2342908112625606,4.0,1.0,37.0,17.0,0.9736842105263158,0.1904761904761904,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_134054,,
2026-03-12 13:42:48,baseline,0.2574742138385772,0.9703390002250672,0.5902971029281616,0.8813559412956238,50,0.8813559322033898,0.8890435835351089,0.8813559322033898,0.8828728426592368,0.8865914786967419,0.3458646616541354,0.2808409213447833,19.0,5.0,33.0,2.0,0.868421052631579,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_134209,,
2026-03-12 13:43:53,higher_dropout,0.272100031375885,0.9745762944221495,0.6172719597816467,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.4912280701754385,0.3290855407000296,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_134314,,
2026-03-12 13:45:03,model_architechture,0.293036013841629,0.961864411830902,1.0762481689453125,0.8135592937469482,50,0.8135593220338984,0.8319307810833235,0.8135593220338984,0.8169115667680804,0.8233082706766917,0.6403508771929823,0.4121056173586683,18.0,8.0,30.0,3.0,0.7894736842105263,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_134420,,
